date,id,ndvi,satellite
2023-04-07,20230407T171859_20230407T173039_T14TPP,0.10720615033354983,Sentinel2
2023-04-12,20230412T171901_20230412T172308_T14TPP,0.11632161782948225,Sentinel2
2023-04-17,20230417T171859_20230417T172937_T14TPP,0.13109618720890656,Sentinel2
2023-04-24,20230424T170849_20230424T171523_T14TPP,0.13466143075580939,Sentinel2
2023-05-02,20230502T171901_20230502T172456_T14TPP,0.13258069314153093,Sentinel2
2023-05-17,20230517T171859_20230517T172554_T14TPP,0.13181283455076057,Sentinel2
2023-05-22,20230522T173041_20230522T173044_T14TPP,0.11199038599200256,Sentinel2
2023-05-24,20230524T170859_20230524T171356_T14TQP,0.11617749569739133,Sentinel2
2023-05-27,20230527T171859_20230527T172626_T14TPP,0.1390803508628177,Sentinel2
2023-06-01,20230601T171901_20230601T172351_T14TPP,0.1572488725089481,Sentinel2
2023-06-06,20230606T171859_20230606T172648_T14TPP,0.20907743271940635,Sentinel2
2023-06-08,20230608T170851_20230608T171514_T14TPP,0.26154863638531756,Sentinel2
2023-06-11,20230611T171901_20230611T172735_T14TPP,0.3391747204032733,Sentinel2
2023-06-13,20230613T170859_20230613T171436_T14TPP,0.32227882459843205,Sentinel2
2023-06-16,20230616T171859_20230616T172725_T14TQP,0.3196573275955632,Sentinel2
2023-06-18,20230618T170901_20230618T170913_T14TPP,0.4202344663419121,Sentinel2
2023-06-21,20230621T173051_20230621T173045_T14TPP,0.3764259923101291,Sentinel2
2023-06-26,20230626T171859_20230626T172724_T14TPP,0.470052150392853,Sentinel2
2023-06-28,20230628T170851_20230628T171345_T14TPP,0.4768349339885425,Sentinel2
2023-07-03,20230703T170859_20230703T171455_T14TPP,0.3571279636261911,Sentinel2
2023-07-06,20230706T171859_20230706T172613_T14TPP,0.521576714430004,Sentinel2
2023-07-08,20230708T170851_20230708T171755_T14TPP,0.5814134347933124,Sentinel2
2023-07-13,20230713T170859_20230713T171003_T14TQP,0.5893980227301356,Sentinel2
2023-07-16,20230716T171859_20230716T172620_T14TPP,0.425134057448999,Sentinel2
2023-07-18,20230718T170851_20230718T171743_T14TPP,0.6233370300479856,Sentinel2
2023-07-23,20230723T170859_20230723T171343_T14TPP,0.6316882449618626,Sentinel2
2023-07-26,20230726T171859_20230726T172618_T14TPP,0.5485403976483727,Sentinel2
2023-07-28,20230728T170851_20230728T171929_T14TPP,0.44282220334132993,Sentinel2
2023-07-31,20230731T171901_20230731T172331_T14TPP,0.5031533250158572,Sentinel2
2023-08-07,20230807T170851_20230807T172055_T14TPP,0.5728806315648352,Sentinel2
2023-08-12,20230812T170859_20230812T171607_T14TQP,0.5812403598737221,Sentinel2
2023-08-15,20230815T171859_20230815T173015_T14TPP,0.5793613215461956,Sentinel2
2023-08-17,20230817T170901_20230817T171901_T14TPP,0.572725454908414,Sentinel2
2023-08-20,20230820T171901_20230820T171901_T14TPP,0.5597262844008672,Sentinel2
2023-08-22,20230822T170859_20230822T171837_T14TPP,0.5338457641409448,Sentinel2
2023-08-27,20230827T170851_20230827T171907_T14TPP,0.434681332407139,Sentinel2
2023-08-30,20230830T171901_20230830T173116_T14TPP,0.5299403646147364,Sentinel2
2023-09-01,20230901T170859_20230901T172029_T14TQP,0.5306244118125325,Sentinel2
2023-09-04,20230904T171859_20230904T172858_T14TPP,0.4817819719474343,Sentinel2
2023-09-06,20230906T170851_20230906T171914_T14TPP,0.49604811450793707,Sentinel2
2023-09-11,20230911T170859_20230911T171258_T14TPP,0.16092631046999128,Sentinel2
2023-09-14,20230914T171929_20230914T172526_T14TPP,0.13721798141641986,Sentinel2
2023-09-16,20230916T170941_20230916T171218_T14TPP,0.15469107450149697,Sentinel2
2023-09-19,20230919T172001_20230919T172004_T14TPP,0.13574267762534212,Sentinel2
2023-10-04,20231004T172059_20231004T172724_T14TPP,0.12810187638449821,Sentinel2
2023-10-09,20231009T172221_20231009T172929_T14TQP,0.13288793495814546,Sentinel2
2023-10-11,20231011T171139_20231011T171600_T14TPP,0.12672020516670077,Sentinel2
2023-10-16,20231016T171311_20231016T171323_T14TPP,0.13849729378965764,Sentinel2
2023-10-19,20231019T172331_20231019T172532_T14TPP,0.1406242965660734,Sentinel2
2023-10-21,20231021T171339_20231021T171340_T14TPP,0.1493453830634049,Sentinel2
