date,id,ndvi,satellite
2023-03-28,20230328T171859_20230328T172219_T14TPP,0.1000444805480696,Sentinel2
2023-04-02,20230402T171851_20230402T172327_T14TPP,0.1300824663319377,Sentinel2
2023-04-07,20230407T171859_20230407T173039_T14TPP,0.1225082274193052,Sentinel2
2023-04-12,20230412T171901_20230412T172308_T14TPP,0.1570792305548369,Sentinel2
2023-04-17,20230417T171859_20230417T172937_T14TPP,0.2175454158936069,Sentinel2
2023-04-24,20230424T170849_20230424T171523_T14TPP,0.2549832737961836,Sentinel2
2023-05-02,20230502T171901_20230502T172456_T14TPP,0.3638152288116402,Sentinel2
2023-05-17,20230517T171859_20230517T172554_T14TPP,0.4215636887475125,Sentinel2
2023-05-22,20230522T173041_20230522T173044_T14TPP,0.6161309843825773,Sentinel2
2023-05-24,20230524T170859_20230524T171356_T14TPP,0.6011895938557772,Sentinel2
2023-05-27,20230527T171859_20230527T172626_T14TPP,0.6585857209305521,Sentinel2
2023-06-01,20230601T171901_20230601T172351_T14TPP,0.3161772550408017,Sentinel2
2023-06-03,20230603T170859_20230603T171403_T14TPP,0.2968551321860213,Sentinel2
2023-06-06,20230606T171859_20230606T172648_T14TPP,0.3754843362882393,Sentinel2
2023-06-08,20230608T170851_20230608T171514_T14TPP,0.446653904078128,Sentinel2
2023-06-11,20230611T171901_20230611T172735_T14TPP,0.5059511090163874,Sentinel2
2023-06-13,20230613T170859_20230613T171436_T14TPP,0.5729340902862952,Sentinel2
2023-06-16,20230616T171859_20230616T172725_T14TPP,0.5214679301849249,Sentinel2
2023-06-18,20230618T170901_20230618T170913_T14TPP,0.5391007015567424,Sentinel2
2023-06-21,20230621T173051_20230621T173045_T14TPP,0.5566075662831742,Sentinel2
2023-06-28,20230628T170851_20230628T171345_T14TPP,0.3565307201988989,Sentinel2
2023-07-06,20230706T171859_20230706T172613_T14TPP,0.3839186802594779,Sentinel2
2023-07-08,20230708T170851_20230708T171755_T14TPP,0.417504922525929,Sentinel2
2023-07-13,20230713T170859_20230713T171003_T14TPP,0.4904202906131148,Sentinel2
2023-07-16,20230716T171859_20230716T172620_T14TPP,0.4312824660343759,Sentinel2
2023-07-18,20230718T170851_20230718T171743_T14TPP,0.5545372215294476,Sentinel2
2023-07-21,20230721T173051_20230721T173046_T14TPP,0.2544813219468703,Sentinel2
2023-07-23,20230723T170859_20230723T171343_T14TPP,0.3408131883556798,Sentinel2
2023-07-26,20230726T171859_20230726T172618_T14TPP,0.2939557516410838,Sentinel2
2023-07-28,20230728T170851_20230728T171929_T14TPP,0.2804327201444713,Sentinel2
2023-07-31,20230731T171901_20230731T172331_T14TPP,0.3463351557793008,Sentinel2
2023-08-02,20230802T170859_20230802T171338_T14TPP,0.3321663119375612,Sentinel2
2023-08-07,20230807T170851_20230807T172055_T14TPP,0.483328346930049,Sentinel2
2023-08-12,20230812T170859_20230812T171607_T14TPP,0.5648018053669365,Sentinel2
2023-08-15,20230815T171859_20230815T173015_T14TPP,0.4359816524940474,Sentinel2
2023-08-17,20230817T170901_20230817T171901_T14TPP,0.3829038944182539,Sentinel2
2023-08-20,20230820T171901_20230820T171901_T14TPP,0.3752307515168045,Sentinel2
2023-08-22,20230822T170859_20230822T171837_T14TPP,0.41338613880304,Sentinel2
2023-08-27,20230827T170851_20230827T171907_T14TPP,0.5423340531417161,Sentinel2
2023-08-30,20230830T171901_20230830T173116_T14TPP,0.5114936441615624,Sentinel2
2023-09-01,20230901T170859_20230901T172029_T14TPP,0.5113386983967428,Sentinel2
2023-09-04,20230904T171859_20230904T172858_T14TPP,0.5064794691286373,Sentinel2
2023-09-06,20230906T170851_20230906T171914_T14TPP,0.5526738677045266,Sentinel2
2023-09-11,20230911T170859_20230911T171258_T14TPP,0.5212227723524862,Sentinel2
2023-09-14,20230914T171929_20230914T172526_T14TPP,0.5236567624647082,Sentinel2
2023-09-16,20230916T170941_20230916T171218_T14TPP,0.4073218306143048,Sentinel2
2023-09-19,20230919T172001_20230919T172004_T14TPP,0.4229138105084004,Sentinel2
2023-10-04,20231004T172059_20231004T172724_T14TPP,0.4396591880563503,Sentinel2
2023-10-09,20231009T172221_20231009T172929_T14TPP,0.4437007698885278,Sentinel2
2023-10-11,20231011T171139_20231011T171600_T14TPP,0.4160960254851601,Sentinel2
2023-10-16,20231016T171311_20231016T171323_T14TPP,0.4703511728606272,Sentinel2
2023-10-19,20231019T172331_20231019T172532_T14TPP,0.4708312622949802,Sentinel2
2023-10-21,20231021T171339_20231021T171340_T14TPP,0.4840386360343708,Sentinel2
2023-10-31,20231031T171439_20231031T171442_T14TPP,0.3047966931372928,Sentinel2
2023-11-13,20231113T172559_20231113T172851_T14TPP,0.3220022961918203,Sentinel2
2023-11-15,20231115T171601_20231115T171556_T14TPP,0.3126010329548742,Sentinel2
2023-11-18,20231118T172611_20231118T172613_T14TPP,0.2892243065176939,Sentinel2
2023-11-23,20231123T172629_20231123T172859_T14TPP,0.2499984168235198,Sentinel2
2023-11-28,20231128T172641_20231128T172644_T14TPP,0.2471360498168622,Sentinel2
2023-11-30,20231130T171649_20231130T171652_T14TPP,0.227855762352281,Sentinel2
2023-12-05,20231205T171701_20231205T172016_T14TPP,0.2181803540939084,Sentinel2
2023-12-13,20231213T172729_20231213T172725_T14TPP,0.1945498836559553,Sentinel2
2023-12-18,20231218T172731_20231218T173103_T14TPP,0.2027140996159664,Sentinel2
2023-12-20,20231220T171729_20231220T171931_T14TPP,0.1398849261150022,Sentinel2
