date,id,ndvi,satellite
2023-04-07,20230407T171859_20230407T173039_T14TPP,0.06940426331951977,Sentinel2
2023-04-12,20230412T171901_20230412T172308_T14TPP,0.12637465248603683,Sentinel2
2023-04-17,20230417T171859_20230417T172937_T14TPP,0.14702346895787952,Sentinel2
2023-04-24,20230424T170849_20230424T171523_T14TPP,0.15957810180195026,Sentinel2
2023-05-02,20230502T171901_20230502T172456_T14TPP,0.17793122848809242,Sentinel2
2023-05-17,20230517T171859_20230517T172554_T14TPP,0.18965852837618746,Sentinel2
2023-05-22,20230522T173041_20230522T173044_T14TQP,0.2210804198848043,Sentinel2
2023-05-24,20230524T170859_20230524T171356_T14TPP,0.23402186775064415,Sentinel2
2023-05-27,20230527T171859_20230527T172626_T14TPP,0.23879762316925268,Sentinel2
2023-06-06,20230606T171859_20230606T172648_T14TPP,0.22910186529577223,Sentinel2
2023-06-08,20230608T170851_20230608T171514_T14TPP,0.22694557506484533,Sentinel2
2023-06-11,20230611T171901_20230611T172735_T14TPP,0.25409707176357355,Sentinel2
2023-06-16,20230616T171859_20230616T172725_T14TQP,0.2550286628250574,Sentinel2
2023-06-18,20230618T170901_20230618T170913_T14TQP,0.23318505016505717,Sentinel2
2023-06-21,20230621T173051_20230621T173045_T14TPP,0.2711686572442801,Sentinel2
2023-06-28,20230628T170851_20230628T171345_T14TPP,0.2547158852265786,Sentinel2
2023-07-03,20230703T170859_20230703T171455_T14TPP,0.21114578371872336,Sentinel2
2023-07-06,20230706T171859_20230706T172613_T14TPP,0.28261942326554873,Sentinel2
2023-07-08,20230708T170851_20230708T171755_T14TPP,0.2722727441018851,Sentinel2
2023-07-13,20230713T170859_20230713T171003_T14TPP,0.28340319720076973,Sentinel2
2023-07-16,20230716T171859_20230716T172620_T14TQP,0.2765475878520489,Sentinel2
2023-07-18,20230718T170851_20230718T171743_T14TQP,0.31314828645218473,Sentinel2
2023-07-23,20230723T170859_20230723T171343_T14TPP,0.3447573627053039,Sentinel2
2023-07-26,20230726T171859_20230726T172618_T14TPP,0.34199651779286694,Sentinel2
2023-07-31,20230731T171901_20230731T172331_T14TPP,0.34907202871775617,Sentinel2
2023-08-07,20230807T170851_20230807T172055_T14TPP,0.38518182300762344,Sentinel2
2023-08-12,20230812T170859_20230812T171607_T14TPP,0.3832125136940944,Sentinel2
2023-08-15,20230815T171859_20230815T173015_T14TQP,0.38692825441445955,Sentinel2
2023-08-17,20230817T170901_20230817T171901_T14TPP,0.4038537115187463,Sentinel2
2023-08-20,20230820T171901_20230820T171901_T14TPP,0.397911429925294,Sentinel2
2023-08-22,20230822T170859_20230822T171837_T14TPP,0.3971796560886439,Sentinel2
2023-08-30,20230830T171901_20230830T173116_T14TPP,0.39534636765568837,Sentinel2
2023-09-01,20230901T170859_20230901T172029_T14TPP,0.38915093514478366,Sentinel2
2023-09-04,20230904T171859_20230904T172858_T14TQP,0.3718023543602836,Sentinel2
2023-09-06,20230906T170851_20230906T171914_T14TPP,0.40749855518712436,Sentinel2
2023-09-11,20230911T170859_20230911T171258_T14TPP,0.3478481726010626,Sentinel2
2023-09-14,20230914T171929_20230914T172526_T14TPP,0.325076678727546,Sentinel2
2023-09-16,20230916T170941_20230916T171218_T14TPP,0.2807042342290105,Sentinel2
2023-09-19,20230919T172001_20230919T172004_T14TPP,0.2529537777662543,Sentinel2
2023-10-04,20231004T172059_20231004T172724_T14TPP,0.20983438325380016,Sentinel2
2023-10-09,20231009T172221_20231009T172929_T14TQP,0.19321244351736716,Sentinel2
2023-10-11,20231011T171139_20231011T171600_T14TPP,0.1514800463207079,Sentinel2
2023-10-16,20231016T171311_20231016T171323_T14TPP,0.17089344172723991,Sentinel2
2023-10-19,20231019T172331_20231019T172532_T14TPP,0.16005605970572312,Sentinel2
2023-10-21,20231021T171339_20231021T171340_T14TPP,0.1569351249225335,Sentinel2
2023-10-31,20231031T171439_20231031T171442_T14TPP,0.10379493036256691,Sentinel2
2023-11-13,20231113T172559_20231113T172851_T14TQP,0.1341333444160546,Sentinel2
2023-11-15,20231115T171601_20231115T171556_T14TQP,0.1395737544569478,Sentinel2
2023-11-18,20231118T172611_20231118T172613_T14TPP,0.13200192295129862,Sentinel2
2023-11-23,20231123T172629_20231123T172859_T14TPP,0.12138153750747452,Sentinel2
2023-11-28,20231128T172641_20231128T172644_T14TPP,0.1357271128972552,Sentinel2
2023-11-30,20231130T171649_20231130T171652_T14TPP,0.15061343850408576,Sentinel2
2023-12-05,20231205T171701_20231205T172016_T14TPP,0.14383746816338225,Sentinel2
2023-12-08,20231208T172711_20231208T172714_T14TPP,0.13678366839020006,Sentinel2
2023-12-13,20231213T172729_20231213T172725_T14TQP,0.13273221960021186,Sentinel2
2023-12-18,20231218T172731_20231218T173103_T14TPP,0.1437144902652203,Sentinel2
2023-12-20,20231220T171729_20231220T171931_T14TPP,0.10229900632014981,Sentinel2
2024-01-02,20240102T172729_20240102T172727_T14TPP,0.12490943851358047,Sentinel2
2024-02-11,20240211T172439_20240211T172543_T14TPP,0.11801933679347433,Sentinel2
2024-02-23,20240223T171321_20240223T172102_T14TPP,0.0920541522635526,Sentinel2
2024-02-26,20240226T172301_20240226T172300_T14TPP,0.11909544837058825,Sentinel2
2024-03-04,20240304T171211_20240304T171806_T14TQP,0.08451581140087323,Sentinel2
2024-03-09,20240309T171029_20240309T171329_T14TPP,0.12214577178937408,Sentinel2
2024-03-12,20240312T172019_20240312T172311_T14TQP,0.10353845790517019,Sentinel2
2024-03-19,20240319T170919_20240319T171033_T14TPP,0.1269073992542578,Sentinel2
2024-03-27,20240327T171931_20240327T173107_T14TPP,0.12991329585647304,Sentinel2
2024-04-03,20240403T170851_20240403T171803_T14TPP,0.13442931508993383,Sentinel2
2024-04-06,20240406T171851_20240406T172953_T14TPP,0.1241072229166358,Sentinel2
2024-04-13,20240413T170851_20240413T171752_T14TQP,0.13030147418148108,Sentinel2
2024-04-18,20240418T170849_20240418T172036_T14TPP,0.17368536773177717,Sentinel2
2024-04-21,20240421T171859_20240421T172521_T14TPP,0.16622717820789856,Sentinel2
2024-04-23,20240423T170851_20240423T171652_T14TPP,0.17699178768584733,Sentinel2
2024-05-03,20240503T170851_20240503T171351_T14TPP,0.06432730865308815,Sentinel2
2024-05-11,20240511T171859_20240511T172528_T14TPP,0.19811211225837377,Sentinel2
2024-05-13,20240513T170851_20240513T172119_T14TQP,0.22088378943265982,Sentinel2
2024-05-16,20240516T171901_20240516T173040_T14TQP,0.20608438240892216,Sentinel2
2024-05-18,20240518T170849_20240518T171459_T14TPP,0.22147996251059274,Sentinel2
2024-05-23,20240523T170851_20240523T171029_T14TPP,0.23756888474649138,Sentinel2
2024-05-28,20240528T170849_20240528T171514_T14TPP,0.25723701121733694,Sentinel2
2024-06-10,20240610T171859_20240610T172701_T14TPP,0.24573744568664727,Sentinel2
2024-06-25,20240625T172001_20240625T173029_T14TPP,0.29479228442139893,Sentinel2
2024-06-30,20240630T171859_20240630T172605_T14TQP,0.3263646599577882,Sentinel2
2024-07-10,20240710T171859_20240710T172338_T14TQP,0.3828917954192327,Sentinel2
2024-07-12,20240712T170941_20240712T171603_T14TPP,0.3933861447771266,Sentinel2
2024-07-17,20240717T170849_20240717T171522_T14TPP,0.4011263217656113,Sentinel2
2024-07-25,20240725T171901_20240725T172404_T14TPP,0.38912725844340695,Sentinel2
2024-07-27,20240727T170849_20240727T171503_T14TPP,0.4084961032034273,Sentinel2
2024-07-30,20240730T171859_20240730T172526_T14TPP,0.4167704583923581,Sentinel2
2024-08-06,20240806T170849_20240806T171231_T14TQP,0.42636405057794413,Sentinel2
2024-08-09,20240809T171859_20240809T172130_T14TPP,0.49464291489112744,Sentinel2
2024-08-24,20240824T171851_20240824T173015_T14TPP,0.3986301700677292,Sentinel2
2024-08-31,20240831T170851_20240831T171952_T14TPP,0.3966208407317208,Sentinel2
2024-09-03,20240903T171901_20240903T172322_T14TPP,0.39411093584089135,Sentinel2
2024-09-05,20240905T170859_20240905T171410_T14TPP,0.37885985433504843,Sentinel2
2024-09-08,20240908T171859_20240908T172545_T14TPP,0.39038863771321713,Sentinel2
2024-09-13,20240913T171921_20240913T172458_T14TQP,0.33679744575047416,Sentinel2
2024-09-20,20240920T171011_20240920T171010_T14TPP,0.29517846791388036,Sentinel2
2024-09-25,20240925T170949_20240925T171448_T14TPP,0.2702329323303665,Sentinel2
2024-09-28,20240928T172019_20240928T172340_T14TPP,0.2584726773961929,Sentinel2
2024-10-05,20241005T171109_20241005T171758_T14TPP,0.22312720188654925,Sentinel2
2024-10-08,20241008T172129_20241008T172618_T14TPP,0.20501429905169744,Sentinel2
2024-10-10,20241010T171231_20241010T171229_T14TQP,0.21183713580148683,Sentinel2
2024-10-13,20241013T172301_20241013T172823_T14TQP,0.20140973622400452,Sentinel2
2024-10-15,20241015T171209_20241015T171612_T14TPP,0.21513141302069583,Sentinel2
2024-10-18,20241018T172239_20241018T172908_T14TPP,0.13967697019641065,Sentinel2
2024-10-20,20241020T171341_20241020T171616_T14TPP,0.16362130466327285,Sentinel2
2024-10-23,20241023T172401_20241023T172538_T14TPP,0.1819618443545793,Sentinel2
2024-10-25,20241025T171319_20241025T172051_T14TPP,0.1764064221388251,Sentinel2
2024-11-07,20241107T172429_20241107T172625_T14TPP,0.16071981561252605,Sentinel2
2024-11-12,20241112T172551_20241112T172928_T14TPP,0.13831407145143687,Sentinel2
