date,id,ndvi,satellite
2023-04-02,20230402T171851_20230402T172327_T14TPP,0.12035834533702966,Sentinel2
2023-04-07,20230407T171859_20230407T173039_T14TPP,0.11165966526898298,Sentinel2
2023-04-12,20230412T171901_20230412T172308_T14TPP,0.14077833173607404,Sentinel2
2023-04-17,20230417T171859_20230417T172937_T14TPP,0.14938531638962613,Sentinel2
2023-04-24,20230424T170849_20230424T171523_T14TPP,0.15583375515334008,Sentinel2
2023-05-02,20230502T171901_20230502T172456_T14TPP,0.145936212338172,Sentinel2
2023-05-17,20230517T171859_20230517T172554_T14TPP,0.1598222939949076,Sentinel2
2023-05-22,20230522T173041_20230522T173044_T14TPP,0.16132622352716539,Sentinel2
2023-05-24,20230524T170859_20230524T171356_T14TPP,0.17188268067691406,Sentinel2
2023-05-27,20230527T171859_20230527T172626_T14TPP,0.17260046582737262,Sentinel2
2023-06-01,20230601T171901_20230601T172351_T14TPP,0.19991542042013005,Sentinel2
2023-06-03,20230603T170859_20230603T171403_T14TPP,0.23466069209667736,Sentinel2
2023-06-06,20230606T171859_20230606T172648_T14TPP,0.252490956347051,Sentinel2
2023-06-08,20230608T170851_20230608T171514_T14TPP,0.3059498915871341,Sentinel2
2023-06-11,20230611T171901_20230611T172735_T14TPP,0.3755851329937945,Sentinel2
2023-06-13,20230613T170859_20230613T171436_T14TPP,0.3929106901737212,Sentinel2
2023-06-16,20230616T171859_20230616T172725_T14TPP,0.41927844622083427,Sentinel2
2023-06-18,20230618T170901_20230618T170913_T14TPP,0.5300443839186456,Sentinel2
2023-06-21,20230621T173051_20230621T173045_T14TPP,0.5120340092124769,Sentinel2
2023-06-28,20230628T170851_20230628T171345_T14TPP,0.5694020889930461,Sentinel2
2023-07-06,20230706T171859_20230706T172613_T14TPP,0.5650877596599446,Sentinel2
2023-07-08,20230708T170851_20230708T171755_T14TPP,0.611935896556746,Sentinel2
2023-07-13,20230713T170859_20230713T171003_T14TPP,0.6079216148939739,Sentinel2
2023-07-18,20230718T170851_20230718T171743_T14TPP,0.6107182415650968,Sentinel2
2023-07-21,20230721T173051_20230721T173046_T14TPP,0.41885039703732174,Sentinel2
2023-07-23,20230723T170859_20230723T171343_T14TPP,0.61420195536331,Sentinel2
