date,id,ndvi,satellite
2023-03-28,20230328T171859_20230328T172219_T14TPP,0.18939274142384432,Sentinel2
2023-04-02,20230402T171851_20230402T172327_T14TPP,0.12046163917204379,Sentinel2
2023-04-07,20230407T171859_20230407T173039_T14TPP,0.12534405564897788,Sentinel2
2023-04-12,20230412T171901_20230412T172308_T14TPP,0.1252356908602972,Sentinel2
2023-04-17,20230417T171859_20230417T172937_T14TPP,0.13647285739432322,Sentinel2
2023-04-24,20230424T170849_20230424T171523_T14TPP,0.13699681314024584,Sentinel2
2023-05-02,20230502T171901_20230502T172456_T14TPP,0.13775603484438456,Sentinel2
2023-05-17,20230517T171859_20230517T172554_T14TPP,0.14804252119536135,Sentinel2
2023-05-22,20230522T173041_20230522T173044_T14TPP,0.16201592506310666,Sentinel2
2023-05-24,20230524T170859_20230524T171356_T14TPP,0.14641952626677912,Sentinel2
2023-05-27,20230527T171859_20230527T172626_T14TPP,0.14874601972790863,Sentinel2
2023-06-01,20230601T171901_20230601T172351_T14TPP,0.14633791066468826,Sentinel2
2023-06-03,20230603T170859_20230603T171403_T14TPP,0.15607055617067123,Sentinel2
2023-06-06,20230606T171859_20230606T172648_T14TPP,0.17902454018854166,Sentinel2
2023-06-08,20230608T170851_20230608T171514_T14TPP,0.19670474786342879,Sentinel2
2023-06-11,20230611T171901_20230611T172735_T14TPP,0.2544456675292949,Sentinel2
2023-06-13,20230613T170859_20230613T171436_T14TPP,0.23917640761522868,Sentinel2
2023-06-16,20230616T171859_20230616T172725_T14TPP,0.2736292813182172,Sentinel2
2023-06-21,20230621T173051_20230621T173045_T14TPP,0.4945712444814607,Sentinel2
2023-06-28,20230628T170851_20230628T171345_T14TPP,0.36933065085350675,Sentinel2
2023-07-06,20230706T171859_20230706T172613_T14TPP,0.4138569844672825,Sentinel2
2023-07-08,20230708T170851_20230708T171755_T14TPP,0.45126709494340583,Sentinel2
2023-07-13,20230713T170859_20230713T171003_T14TPP,0.5192596350419043,Sentinel2
2023-07-18,20230718T170851_20230718T171743_T14TPP,0.5616206564812303,Sentinel2
2023-07-23,20230723T170859_20230723T171343_T14TPP,0.6347448253736149,Sentinel2
2023-07-26,20230726T171859_20230726T172618_T14TPP,0.5776462017526088,Sentinel2
2023-07-31,20230731T171901_20230731T172331_T14TPP,0.5298026693546416,Sentinel2
2023-08-07,20230807T170851_20230807T172055_T14TPP,0.6184074477847245,Sentinel2
2023-08-12,20230812T170859_20230812T171607_T14TPP,0.6287517700192127,Sentinel2
2023-08-15,20230815T171859_20230815T173015_T14TPP,0.6206406763004587,Sentinel2
2023-08-17,20230817T170901_20230817T171901_T14TPP,0.6272072853676391,Sentinel2
2023-08-20,20230820T171901_20230820T171901_T14TPP,0.6097232835449502,Sentinel2
2023-08-22,20230822T170859_20230822T171837_T14TPP,0.5763977108730723,Sentinel2
2023-08-27,20230827T170851_20230827T171907_T14TPP,0.6252188293602742,Sentinel2
2023-08-30,20230830T171901_20230830T173116_T14TPP,0.5490139374920693,Sentinel2
2023-09-01,20230901T170859_20230901T172029_T14TPP,0.5177515929124434,Sentinel2
2023-09-04,20230904T171859_20230904T172858_T14TPP,0.4594970226850142,Sentinel2
2023-09-06,20230906T170851_20230906T171914_T14TPP,0.4497383370861757,Sentinel2
2023-09-11,20230911T170859_20230911T171258_T14TPP,0.3573740830178163,Sentinel2
2023-09-14,20230914T171929_20230914T172526_T14TPP,0.3082835086931991,Sentinel2
2023-09-16,20230916T170941_20230916T171218_T14TPP,0.251289037128378,Sentinel2
2023-09-19,20230919T172001_20230919T172004_T14TPP,0.22869055031209798,Sentinel2
2023-10-04,20231004T172059_20231004T172724_T14TPP,0.13428379090079534,Sentinel2
2023-10-09,20231009T172221_20231009T172929_T14TPP,0.11536684896745017,Sentinel2
2023-10-11,20231011T171139_20231011T171600_T14TPP,0.11106283407658664,Sentinel2
2023-10-16,20231016T171311_20231016T171323_T14TPP,0.11933089571668311,Sentinel2
2023-10-19,20231019T172331_20231019T172532_T14TPP,0.09753942781994186,Sentinel2
2023-10-21,20231021T171339_20231021T171340_T14TPP,0.11798265301545821,Sentinel2
2023-10-31,20231031T171439_20231031T171442_T14TPP,0.11793265135385977,Sentinel2
2023-11-13,20231113T172559_20231113T172851_T14TPP,0.11895543471112356,Sentinel2
2023-11-15,20231115T171601_20231115T171556_T14TPP,0.12278917106216931,Sentinel2
2023-11-18,20231118T172611_20231118T172613_T14TPP,0.1119531214895727,Sentinel2
