date,id,ndvi,satellite
2023-04-02,20230402T171851_20230402T172327_T14TPP,0.11567538455227071,Sentinel2
2023-04-07,20230407T171859_20230407T173039_T14TPP,0.10833204880479762,Sentinel2
2023-04-12,20230412T171901_20230412T172308_T14TPP,0.12038977996676965,Sentinel2
2023-04-17,20230417T171859_20230417T172937_T14TPP,0.12950741726553455,Sentinel2
2023-04-24,20230424T170849_20230424T171523_T14TPP,0.1336905258735812,Sentinel2
2023-05-02,20230502T171901_20230502T172456_T14TPP,0.13436861916169981,Sentinel2
2023-05-17,20230517T171859_20230517T172554_T14TPP,0.14514597696867246,Sentinel2
2023-05-24,20230524T170859_20230524T171356_T14TPP,0.14793707437479037,Sentinel2
2023-05-27,20230527T171859_20230527T172626_T14TPP,0.15570806012360625,Sentinel2
2023-06-01,20230601T171901_20230601T172351_T14TPP,0.15418126621037456,Sentinel2
2023-06-03,20230603T170859_20230603T171403_T14TPP,0.18163265159184416,Sentinel2
2023-06-06,20230606T171859_20230606T172648_T14TPP,0.22476106527165002,Sentinel2
2023-06-08,20230608T170851_20230608T171514_T14TPP,0.27179988232932634,Sentinel2
2023-06-11,20230611T171901_20230611T172735_T14TPP,0.32219591919824175,Sentinel2
2023-06-13,20230613T170859_20230613T171436_T14TPP,0.2826259412241865,Sentinel2
2023-06-16,20230616T171859_20230616T172725_T14TPP,0.3706555237456947,Sentinel2
2023-06-18,20230618T170901_20230618T170913_T14TPP,0.3183244262437135,Sentinel2
2023-06-21,20230621T173051_20230621T173045_T14TPP,0.3691275821277475,Sentinel2
2023-06-28,20230628T170851_20230628T171345_T14TPP,0.5208056999873475,Sentinel2
2023-07-06,20230706T171859_20230706T172613_T14TPP,0.5615048192937805,Sentinel2
2023-07-08,20230708T170851_20230708T171755_T14TPP,0.5968754355219896,Sentinel2
2023-07-13,20230713T170859_20230713T171003_T14TPP,0.6232350397487537,Sentinel2
2023-07-18,20230718T170851_20230718T171743_T14TPP,0.6332195594472866,Sentinel2
2023-07-21,20230721T173051_20230721T173046_T14TPP,0.4511984652242031,Sentinel2
2023-07-23,20230723T170859_20230723T171343_T14TPP,0.6538898128842623,Sentinel2
2023-07-26,20230726T171859_20230726T172618_T14TPP,0.5538346609705475,Sentinel2
2023-07-31,20230731T171901_20230731T172331_T14TPP,0.4954957742310366,Sentinel2
2023-08-07,20230807T170851_20230807T172055_T14TPP,0.5495799299527566,Sentinel2
2023-08-10,20230810T173051_20230810T173118_T14TPP,0.4376205735539585,Sentinel2
2023-08-12,20230812T170859_20230812T171607_T14TPP,0.5416332343192597,Sentinel2
2023-08-15,20230815T171859_20230815T173015_T14TPP,0.5385504131472332,Sentinel2
2023-08-17,20230817T170901_20230817T171901_T14TPP,0.5387779744545486,Sentinel2
2023-08-20,20230820T171901_20230820T171901_T14TPP,0.5131192082079702,Sentinel2
2023-08-22,20230822T170859_20230822T171837_T14TPP,0.4711678204657984,Sentinel2
2023-08-27,20230827T170851_20230827T171907_T14TPP,0.40181922798216463,Sentinel2
2023-08-30,20230830T171901_20230830T173116_T14TPP,0.31229905604302216,Sentinel2
