date,id,ndvi,satellite
2023-04-02,20230402T171851_20230402T172327_T14TPP,0.11105877969166542,Sentinel2
2023-04-07,20230407T171859_20230407T173039_T14TPP,0.11809512561950417,Sentinel2
2023-04-12,20230412T171901_20230412T172308_T14TPP,0.1231917807394238,Sentinel2
2023-04-17,20230417T171859_20230417T172937_T14TPP,0.13477938420784055,Sentinel2
2023-04-24,20230424T170849_20230424T171523_T14TPP,0.13945688109659338,Sentinel2
2023-05-02,20230502T171901_20230502T172456_T14TPP,0.14310999826688084,Sentinel2
2023-05-17,20230517T171859_20230517T172554_T14TPP,0.15279218158034147,Sentinel2
2023-05-22,20230522T173041_20230522T173044_T14TPP,0.1733953808920488,Sentinel2
2023-05-24,20230524T170859_20230524T171356_T14TPP,0.1733667416690522,Sentinel2
2023-05-27,20230527T171859_20230527T172626_T14TPP,0.17242218989561917,Sentinel2
2023-06-01,20230601T171901_20230601T172351_T14TPP,0.17298094126550273,Sentinel2
2023-06-03,20230603T170859_20230603T171403_T14TPP,0.21517932943874943,Sentinel2
2023-06-06,20230606T171859_20230606T172648_T14TPP,0.23134532763081708,Sentinel2
2023-06-08,20230608T170851_20230608T171514_T14TPP,0.21891448680074355,Sentinel2
2023-06-11,20230611T171901_20230611T172735_T14TPP,0.26017354065762144,Sentinel2
2023-06-13,20230613T170859_20230613T171436_T14TPP,0.2537779635770424,Sentinel2
2023-06-16,20230616T171859_20230616T172725_T14TPP,0.29712566199703433,Sentinel2
2023-06-18,20230618T170901_20230618T170913_T14TPP,0.23901044577534994,Sentinel2
2023-06-21,20230621T173051_20230621T173045_T14TPP,0.3430283394899235,Sentinel2
2023-06-28,20230628T170851_20230628T171345_T14TPP,0.3891365255040783,Sentinel2
2023-07-06,20230706T171859_20230706T172613_T14TPP,0.46313541196811475,Sentinel2
2023-07-08,20230708T170851_20230708T171755_T14TPP,0.48416533175004134,Sentinel2
2023-07-13,20230713T170859_20230713T171003_T14TPP,0.5336700856222917,Sentinel2
2023-07-18,20230718T170851_20230718T171743_T14TPP,0.5867555985056724,Sentinel2
2023-07-23,20230723T170859_20230723T171343_T14TPP,0.6436800081654178,Sentinel2
2023-07-26,20230726T171859_20230726T172618_T14TPP,0.6061243342402134,Sentinel2
2023-07-31,20230731T171901_20230731T172331_T14TPP,0.5727316525155443,Sentinel2
2023-08-07,20230807T170851_20230807T172055_T14TPP,0.6336167731567267,Sentinel2
2023-08-12,20230812T170859_20230812T171607_T14TPP,0.6307281847306797,Sentinel2
2023-08-15,20230815T171859_20230815T173015_T14TPP,0.6219856764385656,Sentinel2
2023-08-17,20230817T170901_20230817T171901_T14TPP,0.6266861203720707,Sentinel2
2023-08-20,20230820T171901_20230820T171901_T14TPP,0.6182543291781986,Sentinel2
2023-08-22,20230822T170859_20230822T171837_T14TPP,0.5860767118323102,Sentinel2
2023-08-27,20230827T170851_20230827T171907_T14TPP,0.6774668059681168,Sentinel2
2023-08-30,20230830T171901_20230830T173116_T14TPP,0.5412221659664335,Sentinel2
2023-09-01,20230901T170859_20230901T172029_T14TPP,0.48864450175100305,Sentinel2
2023-09-04,20230904T171859_20230904T172858_T14TPP,0.4294178162862845,Sentinel2
2023-09-06,20230906T170851_20230906T171914_T14TPP,0.4253851389502813,Sentinel2
2023-09-11,20230911T170859_20230911T171258_T14TPP,0.3311611791081626,Sentinel2
2023-09-14,20230914T171929_20230914T172526_T14TPP,0.2777780225122971,Sentinel2
2023-09-16,20230916T170941_20230916T171218_T14TPP,0.23393006302471478,Sentinel2
2023-09-19,20230919T172001_20230919T172004_T14TPP,0.20791884537964253,Sentinel2
2023-10-04,20231004T172059_20231004T172724_T14TPP,0.1518666168936582,Sentinel2
2023-10-09,20231009T172221_20231009T172929_T14TPP,0.13057568383322024,Sentinel2
2023-10-11,20231011T171139_20231011T171600_T14TPP,0.11031620438324759,Sentinel2
2023-10-16,20231016T171311_20231016T171323_T14TPP,0.13103123909380013,Sentinel2
2023-10-19,20231019T172331_20231019T172532_T14TPP,0.12390748417201715,Sentinel2
2023-10-21,20231021T171339_20231021T171340_T14TPP,0.13027402533469615,Sentinel2
2023-10-31,20231031T171439_20231031T171442_T14TPP,0.0968835670211704,Sentinel2
2023-11-13,20231113T172559_20231113T172851_T14TPP,0.12217409901618605,Sentinel2
2023-11-15,20231115T171601_20231115T171556_T14TPP,0.1270620643640388,Sentinel2
2023-11-18,20231118T172611_20231118T172613_T14TPP,0.11904434067228423,Sentinel2
2023-11-23,20231123T172629_20231123T172859_T14TPP,0.12102247097223527,Sentinel2
2023-11-28,20231128T172641_20231128T172644_T14TPP,0.12509502696169025,Sentinel2
2023-12-05,20231205T171701_20231205T172016_T14TPP,0.12713303929186331,Sentinel2
2023-12-08,20231208T172711_20231208T172714_T14TPP,0.1103987226797964,Sentinel2
2023-12-13,20231213T172729_20231213T172725_T14TPP,0.1207845124656716,Sentinel2
2023-12-18,20231218T172731_20231218T173103_T14TPP,0.13044904549085828,Sentinel2
2023-12-20,20231220T171729_20231220T171931_T14TPP,0.08892265070987083,Sentinel2
2023-12-30,20231230T171729_20231230T171920_T14TPP,0.16405412064829572,Sentinel2
2024-01-02,20240102T172729_20240102T172727_T14TPP,0.09512406684503626,Sentinel2
2024-02-01,20240201T172539_20240201T172912_T14TPP,0.10633963696626784,Sentinel2
2024-02-11,20240211T172439_20240211T172543_T14TPP,0.11396674280136453,Sentinel2
2024-02-23,20240223T171321_20240223T172102_T14TPP,0.11725028927207352,Sentinel2
2024-02-26,20240226T172301_20240226T172300_T14TPP,0.11877122506893704,Sentinel2
2024-02-28,20240228T171149_20240228T171756_T14TPP,0.09383336695162826,Sentinel2
2024-03-12,20240312T172019_20240312T172311_T14TPP,0.10335300695303158,Sentinel2
2024-03-19,20240319T170919_20240319T171033_T14TPP,0.12096725438083991,Sentinel2
2024-03-27,20240327T171931_20240327T173107_T14TPP,0.12019111138084543,Sentinel2
2024-04-03,20240403T170851_20240403T171803_T14TPP,0.1333192108041451,Sentinel2
2024-04-06,20240406T171851_20240406T172953_T14TPP,0.12125260292195315,Sentinel2
2024-04-13,20240413T170851_20240413T171752_T14TPP,0.1271523943818983,Sentinel2
2024-04-18,20240418T170849_20240418T172036_T14TPP,0.1546211750820719,Sentinel2
2024-04-21,20240421T171859_20240421T172521_T14TPP,0.1503909512866166,Sentinel2
2024-04-23,20240423T170851_20240423T171652_T14TPP,0.14369653160233958,Sentinel2
2024-05-03,20240503T170851_20240503T171351_T14TPP,0.15328310250732025,Sentinel2
2024-05-08,20240508T170849_20240508T171504_T14TPP,0.19602255507142274,Sentinel2
2024-05-11,20240511T171859_20240511T172528_T14TPP,0.16204788531193925,Sentinel2
2024-05-13,20240513T170851_20240513T172119_T14TPP,0.16734541058783986,Sentinel2
2024-05-18,20240518T170849_20240518T171459_T14TPP,0.17941771478973526,Sentinel2
2024-05-23,20240523T170851_20240523T171029_T14TPP,0.18703963656451078,Sentinel2
2024-05-28,20240528T170849_20240528T171514_T14TPP,0.208197780480689,Sentinel2
2024-06-10,20240610T171859_20240610T172701_T14TPP,0.3101741254823754,Sentinel2
2024-06-25,20240625T172001_20240625T173029_T14TPP,0.5536448321944526,Sentinel2
2024-06-30,20240630T171859_20240630T172605_T14TPP,0.5881842241847067,Sentinel2
2024-07-10,20240710T171859_20240710T172338_T14TPP,0.5712975054222788,Sentinel2
2024-07-12,20240712T170941_20240712T171603_T14TPP,0.6190452997177,Sentinel2
2024-07-17,20240717T170849_20240717T171522_T14TPP,0.6086804016762587,Sentinel2
2024-07-25,20240725T171901_20240725T172404_T14TPP,0.37229628242643376,Sentinel2
2024-07-27,20240727T170849_20240727T171503_T14TPP,0.6252941978736255,Sentinel2
2024-07-30,20240730T171859_20240730T172526_T14TPP,0.5815554739058719,Sentinel2
2024-08-01,20240801T170851_20240801T171637_T14TPP,0.43926364443103716,Sentinel2
2024-08-06,20240806T170849_20240806T171231_T14TPP,0.6045825600132161,Sentinel2
2024-08-16,20240816T170849_20240816T171455_T14TPP,0.5306749540797904,Sentinel2
2024-08-19,20240819T171859_20240819T172855_T14TPP,0.567911658616971,Sentinel2
2024-08-24,20240824T171851_20240824T173015_T14TPP,0.5373535866773868,Sentinel2
2024-08-31,20240831T170851_20240831T171952_T14TPP,0.5420143806199715,Sentinel2
2024-09-03,20240903T171901_20240903T172322_T14TPP,0.5306262911540522,Sentinel2
2024-09-05,20240905T170859_20240905T171410_T14TPP,0.5104831273601819,Sentinel2
2024-09-08,20240908T171859_20240908T172545_T14TPP,0.4989839341182139,Sentinel2
2024-09-13,20240913T171921_20240913T172458_T14TPP,0.3969318419749721,Sentinel2
2024-09-15,20240915T170849_20240915T171926_T14TPP,0.3495815008414385,Sentinel2
2024-09-20,20240920T171011_20240920T171010_T14TPP,0.3090535892365924,Sentinel2
2024-09-25,20240925T170949_20240925T171448_T14TPP,0.2666123037657977,Sentinel2
2024-09-28,20240928T172019_20240928T172340_T14TPP,0.2391129966220807,Sentinel2
2024-09-30,20240930T171121_20240930T172042_T14TPP,0.3549753384728134,Sentinel2
2024-10-05,20241005T171109_20241005T171758_T14TPP,0.21145892373080094,Sentinel2
2024-10-08,20241008T172129_20241008T172618_T14TPP,0.20313858573313828,Sentinel2
2024-10-10,20241010T171231_20241010T171229_T14TPP,0.19091321938268183,Sentinel2
2024-10-13,20241013T172301_20241013T172823_T14TPP,0.199164950324349,Sentinel2
2024-10-15,20241015T171209_20241015T171612_T14TPP,0.20176269476533254,Sentinel2
2024-10-18,20241018T172239_20241018T172908_T14TPP,0.08887098051357314,Sentinel2
2024-10-20,20241020T171341_20241020T171616_T14TPP,0.16333617842654213,Sentinel2
2024-10-23,20241023T172401_20241023T172538_T14TPP,0.1824012389332005,Sentinel2
2024-11-07,20241107T172429_20241107T172625_T14TPP,0.15101055780866385,Sentinel2
2024-11-12,20241112T172551_20241112T172928_T14TPP,0.1305610647924941,Sentinel2
